dia,ano_referencia,mes_referencia,num_revisao,nom_semanaoperativa,cod_modelos,id_subsistema,nom_subsistema,nom_usina,val_cvu
2024-04-15,2024,4,2,PMO Abril 2024 - Revisão 2,174,SE,SUDESTE,NORTEFLU 4,98.471
2024-04-16,2024,4,2,PMO Abril 2024 - Revisão 2,174,SE,SUDESTE,NORTEFLU 4,98.471
2024-04-17,2024,4,2,PMO Abril 2024 - Revisão 2,174,SE,SUDESTE,NORTEFLU 4,98.471
2024-04-18,2024,4,2,PMO Abril 2024 - Revisão 2,174,SE,SUDESTE,NORTEFLU 4,98.471
2024-04-19,2024,4,2,PMO Abril 2024 - Revisão 2,174,SE,SUDESTE,NORTEFLU 4,98.471
2024-04-13,2024,4,2,PMO Abril 2024 - Revisão 2,249,SE,SUDESTE,PORSUD I,101.246
2024-04-14,2024,4,2,PMO Abril 2024 - Revisão 2,249,SE,SUDESTE,PORSUD I,101.246
2024-04-15,2024,4,2,PMO Abril 2024 - Revisão 2,249,SE,SUDESTE,PORSUD I,101.246
2024-04-16,2024,4,2,PMO Abril 2024 - Revisão 2,249,SE,SUDESTE,PORSUD I,101.246
2024-04-17,2024,4,2,PMO Abril 2024 - Revisão 2,249,SE,SUDESTE,PORSUD I,101.246
2024-04-18,2024,4,2,PMO Abril 2024 - Revisão 2,249,SE,SUDESTE,PORSUD I,101.246
2024-04-19,2024,4,2,PMO Abril 2024 - Revisão 2,249,SE,SUDESTE,PORSUD I,101.246
2024-04-13,2024,4,2,PMO Abril 2024 - Revisão 2,250,SE,SUDESTE,PORSUD II,101.534
2024-04-14,2024,4,2,PMO Abril 2024 - Revisão 2,250,SE,SUDESTE,PORSUD II,101.534
2024-04-15,2024,4,2,PMO Abril 2024 - Revisão 2,250,SE,SUDESTE,PORSUD II,101.534
2024-04-16,2024,4,2,PMO Abril 2024 - Revisão 2,250,SE,SUDESTE,PORSUD II,101.534
2024-04-17,2024,4,2,PMO Abril 2024 - Revisão 2,250,SE,SUDESTE,PORSUD II,101.534
2024-04-18,2024,4,2,PMO Abril 2024 - Revisão 2,250,SE,SUDESTE,PORSUD II,101.534
2024-04-19,2024,4,2,PMO Abril 2024 - Revisão 2,250,SE,SUDESTE,PORSUD II,101.534
2024-04-13,2024,4,2,PMO Abril 2024 - Revisão 2,110,SE,SUDESTE,FGASPARIAN,102.949
2024-04-14,2024,4,2,PMO Abril 2024 - Revisão 2,110,SE,SUDESTE,FGASPARIAN,102.949
2024-04-15,2024,4,2,PMO Abril 2024 - Revisão 2,110,SE,SUDESTE,FGASPARIAN,102.949
2024-04-16,2024,4,2,PMO Abril 2024 - Revisão 2,110,SE,SUDESTE,FGASPARIAN,102.949
2024-04-17,2024,4,2,PMO Abril 2024 - Revisão 2,110,SE,SUDESTE,FGASPARIAN,102.949
2024-04-18,2024,4,2,PMO Abril 2024 - Revisão 2,110,SE,SUDESTE,FGASPARIAN,102.949
2024-04-19,2024,4,2,PMO Abril 2024 - Revisão 2,110,SE,SUDESTE,FGASPARIAN,102.949
2024-04-13,2024,4,2,PMO Abril 2024 - Revisão 2,62,SE,SUDESTE,SEROPEDICA,106.876
2024-04-14,2024,4,2,PMO Abril 2024 - Revisão 2,62,SE,SUDESTE,SEROPEDICA,106.876
2024-04-15,2024,4,2,PMO Abril 2024 - Revisão 2,62,SE,SUDESTE,SEROPEDICA,106.876
2024-04-16,2024,4,2,PMO Abril 2024 - Revisão 2,62,SE,SUDESTE,SEROPEDICA,106.876
2024-04-17,2024,4,2,PMO Abril 2024 - Revisão 2,62,SE,SUDESTE,SEROPEDICA,106.876
2024-04-18,2024,4,2,PMO Abril 2024 - Revisão 2,62,SE,SUDESTE,SEROPEDICA,106.876
2024-04-19,2024,4,2,PMO Abril 2024 - Revisão 2,62,SE,SUDESTE,SEROPEDICA,106.876
2024-04-13,2024,4,2,PMO Abril 2024 - Revisão 2,54,SE,SUDESTE,JUIZ DE FO,111.697
2024-04-14,2024,4,2,PMO Abril 2024 - Revisão 2,54,SE,SUDESTE,JUIZ DE FO,111.697
2024-04-15,2024,4,2,PMO Abril 2024 - Revisão 2,54,SE,SUDESTE,JUIZ DE FO,111.697
2024-04-16,2024,4,2,PMO Abril 2024 - Revisão 2,54,SE,SUDESTE,JUIZ DE FO,111.697
2024-04-17,2024,4,2,PMO Abril 2024 - Revisão 2,54,SE,SUDESTE,JUIZ DE FO,111.697
2024-04-18,2024,4,2,PMO Abril 2024 - Revisão 2,54,SE,SUDESTE,JUIZ DE FO,111.697
2024-04-19,2024,4,2,PMO Abril 2024 - Revisão 2,54,SE,SUDESTE,JUIZ DE FO,111.697
2024-04-13,2024,4,2,PMO Abril 2024 - Revisão 2,248,SE,SUDESTE,MPPAULINIA,120.909
2024-04-14,2024,4,2,PMO Abril 2024 - Revisão 2,248,SE,SUDESTE,MPPAULINIA,120.909
2024-04-15,2024,4,2,PMO Abril 2024 - Revisão 2,248,SE,SUDESTE,MPPAULINIA,120.909
2024-04-16,2024,4,2,PMO Abril 2024 - Revisão 2,248,SE,SUDESTE,MPPAULINIA,120.909
2024-04-17,2024,4,2,PMO Abril 2024 - Revisão 2,248,SE,SUDESTE,MPPAULINIA,120.909
2024-04-18,2024,4,2,PMO Abril 2024 - Revisão 2,248,SE,SUDESTE,MPPAULINIA,120.909
2024-04-19,2024,4,2,PMO Abril 2024 - Revisão 2,248,SE,SUDESTE,MPPAULINIA,120.909
2024-04-13,2024,4,2,PMO Abril 2024 - Revisão 2,251,SE,SUDESTE,POVOACAO I,121.486
2024-04-14,2024,4,2,PMO Abril 2024 - Revisão 2,251,SE,SUDESTE,POVOACAO I,121.486
2024-04-15,2024,4,2,PMO Abril 2024 - Revisão 2,251,SE,SUDESTE,POVOACAO I,121.486
2024-04-16,2024,4,2,PMO Abril 2024 - Revisão 2,251,SE,SUDESTE,POVOACAO I,121.486
2024-04-17,2024,4,2,PMO Abril 2024 - Revisão 2,251,SE,SUDESTE,POVOACAO I,121.486
2024-04-18,2024,4,2,PMO Abril 2024 - Revisão 2,251,SE,SUDESTE,POVOACAO I,121.486
2024-04-19,2024,4,2,PMO Abril 2024 - Revisão 2,251,SE,SUDESTE,POVOACAO I,121.486
2024-04-13,2024,4,2,PMO Abril 2024 - Revisão 2,253,SE,SUDESTE,VIANA I,121.486
2024-04-14,2024,4,2,PMO Abril 2024 - Revisão 2,253,SE,SUDESTE,VIANA I,121.486
2024-04-15,2024,4,2,PMO Abril 2024 - Revisão 2,253,SE,SUDESTE,VIANA I,121.486
2024-04-16,2024,4,2,PMO Abril 2024 - Revisão 2,253,SE,SUDESTE,VIANA I,121.486
2024-04-17,2024,4,2,PMO Abril 2024 - Revisão 2,253,SE,SUDESTE,VIANA I,121.486
2024-04-18,2024,4,2,PMO Abril 2024 - Revisão 2,253,SE,SUDESTE,VIANA I,121.486
2024-04-19,2024,4,2,PMO Abril 2024 - Revisão 2,253,SE,SUDESTE,VIANA I,121.486
2024-04-13,2024,4,2,PMO Abril 2024 - Revisão 2,247,SE,SUDESTE,LORM_PCS,121.486
2024-04-14,2024,4,2,PMO Abril 2024 - Revisão 2,247,SE,SUDESTE,LORM_PCS,121.486
2024-04-15,2024,4,2,PMO Abril 2024 - Revisão 2,247,SE,SUDESTE,LORM_PCS,121.486
2024-04-16,2024,4,2,PMO Abril 2024 - Revisão 2,247,SE,SUDESTE,LORM_PCS,121.486
2024-04-17,2024,4,2,PMO Abril 2024 - Revisão 2,247,SE,SUDESTE,LORM_PCS,121.486
2024-04-18,2024,4,2,PMO Abril 2024 - Revisão 2,247,SE,SUDESTE,LORM_PCS,121.486
2024-04-19,2024,4,2,PMO Abril 2024 - Revisão 2,247,SE,SUDESTE,LORM_PCS,121.486
2024-04-13,2024,4,2,PMO Abril 2024 - Revisão 2,90,SE,SUDESTE,M.LAGO,132.721
2024-04-14,2024,4,2,PMO Abril 2024 - Revisão 2,90,SE,SUDESTE,M.LAGO,132.721
2024-04-15,2024,4,2,PMO Abril 2024 - Revisão 2,90,SE,SUDESTE,M.LAGO,132.721
2024-04-16,2024,4,2,PMO Abril 2024 - Revisão 2,90,SE,SUDESTE,M.LAGO,132.721
2024-04-17,2024,4,2,PMO Abril 2024 - Revisão 2,90,SE,SUDESTE,M.LAGO,132.721
2024-04-18,2024,4,2,PMO Abril 2024 - Revisão 2,90,SE,SUDESTE,M.LAGO,132.721
2024-04-19,2024,4,2,PMO Abril 2024 - Revisão 2,90,SE,SUDESTE,M.LAGO,132.721
2024-04-13,2024,4,2,PMO Abril 2024 - Revisão 2,49,SE,SUDESTE,VIANA,150.09
2024-04-14,2024,4,2,PMO Abril 2024 - Revisão 2,49,SE,SUDESTE,VIANA,150.09
2024-04-15,2024,4,2,PMO Abril 2024 - Revisão 2,49,SE,SUDESTE,VIANA,150.09
2024-04-16,2024,4,2,PMO Abril 2024 - Revisão 2,49,SE,SUDESTE,VIANA,150.09
2024-04-17,2024,4,2,PMO Abril 2024 - Revisão 2,49,SE,SUDESTE,VIANA,150.09
2024-04-18,2024,4,2,PMO Abril 2024 - Revisão 2,49,SE,SUDESTE,VIANA,150.09
2024-04-19,2024,4,2,PMO Abril 2024 - Revisão 2,49,SE,SUDESTE,VIANA,150.09
2024-04-13,2024,4,2,PMO Abril 2024 - Revisão 2,334,SE,SUDESTE,W.ARJONA,201.889
2024-04-14,2024,4,2,PMO Abril 2024 - Revisão 2,334,SE,SUDESTE,W.ARJONA,201.889
2024-04-15,2024,4,2,PMO Abril 2024 - Revisão 2,334,SE,SUDESTE,W.ARJONA,201.889
2024-04-16,2024,4,2,PMO Abril 2024 - Revisão 2,334,SE,SUDESTE,W.ARJONA,201.889
2024-04-17,2024,4,2,PMO Abril 2024 - Revisão 2,334,SE,SUDESTE,W.ARJONA,201.889
2024-04-18,2024,4,2,PMO Abril 2024 - Revisão 2,334,SE,SUDESTE,W.ARJONA,201.889
2024-04-19,2024,4,2,PMO Abril 2024 - Revisão 2,334,SE,SUDESTE,W.ARJONA,201.889
2024-04-13,2024,4,2,PMO Abril 2024 - Revisão 2,182,SE,SUDESTE,PALMEIR_GO,247.089
2024-04-14,2024,4,2,PMO Abril 2024 - Revisão 2,182,SE,SUDESTE,PALMEIR_GO,247.089
2024-04-15,2024,4,2,PMO Abril 2024 - Revisão 2,182,SE,SUDESTE,PALMEIR_GO,247.089
2024-04-16,2024,4,2,PMO Abril 2024 - Revisão 2,182,SE,SUDESTE,PALMEIR_GO,247.089
2024-04-17,2024,4,2,PMO Abril 2024 - Revisão 2,182,SE,SUDESTE,PALMEIR_GO,247.089
2024-04-18,2024,4,2,PMO Abril 2024 - Revisão 2,182,SE,SUDESTE,PALMEIR_GO,247.089
2024-04-19,2024,4,2,PMO Abril 2024 - Revisão 2,182,SE,SUDESTE,PALMEIR_GO,247.089
2024-04-13,2024,4,2,PMO Abril 2024 - Revisão 2,194,SE,SUDESTE,TNORTE 2,428.27
2024-04-14,2024,4,2,PMO Abril 2024 - Revisão 2,194,SE,SUDESTE,TNORTE 2,428.27
2024-04-15,2024,4,2,PMO Abril 2024 - Revisão 2,194,SE,SUDESTE,TNORTE 2,428.27
2024-04-16,2024,4,2,PMO Abril 2024 - Revisão 2,194,SE,SUDESTE,TNORTE 2,428.27
2024-04-17,2024,4,2,PMO Abril 2024 - Revisão 2,194,SE,SUDESTE,TNORTE 2,428.27
2024-04-18,2024,4,2,PMO Abril 2024 - Revisão 2,194,SE,SUDESTE,TNORTE 2,428.27
2024-04-19,2024,4,2,PMO Abril 2024 - Revisão 2,194,SE,SUDESTE,TNORTE 2,428.27
2024-04-20,2024,4,3,PMO Abril 2024 - Revisão 3,205,N,NORTE,MANAUARA,0.0
2024-04-21,2024,4,3,PMO Abril 2024 - Revisão 3,205,N,NORTE,MANAUARA,0.0
2024-04-22,2024,4,3,PMO Abril 2024 - Revisão 3,205,N,NORTE,MANAUARA,0.0
2024-04-23,2024,4,3,PMO Abril 2024 - Revisão 3,205,N,NORTE,MANAUARA,0.0
2024-04-24,2024,4,3,PMO Abril 2024 - Revisão 3,205,N,NORTE,MANAUARA,0.0
2024-04-25,2024,4,3,PMO Abril 2024 - Revisão 3,205,N,NORTE,MANAUARA,0.0
2024-04-26,2024,4,3,PMO Abril 2024 - Revisão 3,205,N,NORTE,MANAUARA,0.0
2024-04-20,2024,4,3,PMO Abril 2024 - Revisão 3,209,N,NORTE,TAMBAQUI,0.0
2024-04-21,2024,4,3,PMO Abril 2024 - Revisão 3,209,N,NORTE,TAMBAQUI,0.0
2024-04-22,2024,4,3,PMO Abril 2024 - Revisão 3,209,N,NORTE,TAMBAQUI,0.0
2024-04-23,2024,4,3,PMO Abril 2024 - Revisão 3,209,N,NORTE,TAMBAQUI,0.0
2024-04-24,2024,4,3,PMO Abril 2024 - Revisão 3,209,N,NORTE,TAMBAQUI,0.0
2024-04-25,2024,4,3,PMO Abril 2024 - Revisão 3,209,N,NORTE,TAMBAQUI,0.0
2024-04-26,2024,4,3,PMO Abril 2024 - Revisão 3,209,N,NORTE,TAMBAQUI,0.0
2024-04-20,2024,4,3,PMO Abril 2024 - Revisão 3,203,N,NORTE,C. ROCHA,0.0
2024-04-21,2024,4,3,PMO Abril 2024 - Revisão 3,203,N,NORTE,C. ROCHA,0.0
2024-04-22,2024,4,3,PMO Abril 2024 - Revisão 3,203,N,NORTE,C. ROCHA,0.0
2024-04-23,2024,4,3,PMO Abril 2024 - Revisão 3,203,N,NORTE,C. ROCHA,0.0
2024-04-24,2024,4,3,PMO Abril 2024 - Revisão 3,203,N,NORTE,C. ROCHA,0.0
2024-04-25,2024,4,3,PMO Abril 2024 - Revisão 3,203,N,NORTE,C. ROCHA,0.0
2024-04-26,2024,4,3,PMO Abril 2024 - Revisão 3,203,N,NORTE,C. ROCHA,0.0
2024-04-20,2024,4,3,PMO Abril 2024 - Revisão 3,204,N,NORTE,JARAQUI,0.0
2024-04-21,2024,4,3,PMO Abril 2024 - Revisão 3,204,N,NORTE,JARAQUI,0.0
2024-04-22,2024,4,3,PMO Abril 2024 - Revisão 3,204,N,NORTE,JARAQUI,0.0
2024-04-23,2024,4,3,PMO Abril 2024 - Revisão 3,204,N,NORTE,JARAQUI,0.0
2024-04-24,2024,4,3,PMO Abril 2024 - Revisão 3,204,N,NORTE,JARAQUI,0.0
2024-04-25,2024,4,3,PMO Abril 2024 - Revisão 3,204,N,NORTE,JARAQUI,0.0
2024-04-26,2024,4,3,PMO Abril 2024 - Revisão 3,204,N,NORTE,JARAQUI,0.0
2024-04-20,2024,4,3,PMO Abril 2024 - Revisão 3,207,N,NORTE,PONTA NEGR,0.0
2024-04-21,2024,4,3,PMO Abril 2024 - Revisão 3,207,N,NORTE,PONTA NEGR,0.0
2024-04-22,2024,4,3,PMO Abril 2024 - Revisão 3,207,N,NORTE,PONTA NEGR,0.0
2024-04-23,2024,4,3,PMO Abril 2024 - Revisão 3,207,N,NORTE,PONTA NEGR,0.0
2024-04-24,2024,4,3,PMO Abril 2024 - Revisão 3,207,N,NORTE,PONTA NEGR,0.0
2024-04-25,2024,4,3,PMO Abril 2024 - Revisão 3,207,N,NORTE,PONTA NEGR,0.0
2024-04-26,2024,4,3,PMO Abril 2024 - Revisão 3,207,N,NORTE,PONTA NEGR,0.0
2024-04-20,2024,4,3,PMO Abril 2024 - Revisão 3,140,N,NORTE,UTE MAUA 3,9.446
2024-04-21,2024,4,3,PMO Abril 2024 - Revisão 3,140,N,NORTE,UTE MAUA 3,9.446
2024-04-22,2024,4,3,PMO Abril 2024 - Revisão 3,140,N,NORTE,UTE MAUA 3,9.446
2024-04-23,2024,4,3,PMO Abril 2024 - Revisão 3,140,N,NORTE,UTE MAUA 3,9.446
2024-04-24,2024,4,3,PMO Abril 2024 - Revisão 3,140,N,NORTE,UTE MAUA 3,9.446
2024-04-25,2024,4,3,PMO Abril 2024 - Revisão 3,140,N,NORTE,UTE MAUA 3,9.446
2024-04-26,2024,4,3,PMO Abril 2024 - Revisão 3,140,N,NORTE,UTE MAUA 3,9.446
2024-04-20,2024,4,3,PMO Abril 2024 - Revisão 3,201,N,NORTE,APARECIDA,9.446
2024-04-21,2024,4,3,PMO Abril 2024 - Revisão 3,201,N,NORTE,APARECIDA,9.446
2024-04-22,2024,4,3,PMO Abril 2024 - Revisão 3,201,N,NORTE,APARECIDA,9.446
2024-04-23,2024,4,3,PMO Abril 2024 - Revisão 3,201,N,NORTE,APARECIDA,9.446
2024-04-24,2024,4,3,PMO Abril 2024 - Revisão 3,201,N,NORTE,APARECIDA,9.446
2024-04-25,2024,4,3,PMO Abril 2024 - Revisão 3,201,N,NORTE,APARECIDA,9.446
2024-04-26,2024,4,3,PMO Abril 2024 - Revisão 3,201,N,NORTE,APARECIDA,9.446
2024-04-20,2024,4,3,PMO Abril 2024 - Revisão 3,21,N,NORTE,MARANHAO V,14.61
2024-04-21,2024,4,3,PMO Abril 2024 - Revisão 3,21,N,NORTE,MARANHAO V,14.61
2024-04-22,2024,4,3,PMO Abril 2024 - Revisão 3,21,N,NORTE,MARANHAO V,14.61
2024-04-23,2024,4,3,PMO Abril 2024 - Revisão 3,21,N,NORTE,MARANHAO V,14.61
2024-04-24,2024,4,3,PMO Abril 2024 - Revisão 3,21,N,NORTE,MARANHAO V,14.61
2024-04-25,2024,4,3,PMO Abril 2024 - Revisão 3,21,N,NORTE,MARANHAO V,14.61
2024-04-26,2024,4,3,PMO Abril 2024 - Revisão 3,21,N,NORTE,MARANHAO V,14.61
2024-04-20,2024,4,3,PMO Abril 2024 - Revisão 3,36,N,NORTE,MARANHAOIV,14.61
2024-04-21,2024,4,3,PMO Abril 2024 - Revisão 3,36,N,NORTE,MARANHAOIV,14.61
2024-04-22,2024,4,3,PMO Abril 2024 - Revisão 3,36,N,NORTE,MARANHAOIV,14.61
2024-04-23,2024,4,3,PMO Abril 2024 - Revisão 3,36,N,NORTE,MARANHAOIV,14.61
2024-04-24,2024,4,3,PMO Abril 2024 - Revisão 3,36,N,NORTE,MARANHAOIV,14.61
2024-04-25,2024,4,3,PMO Abril 2024 - Revisão 3,36,N,NORTE,MARANHAOIV,14.61
2024-04-26,2024,4,3,PMO Abril 2024 - Revisão 3,36,N,NORTE,MARANHAOIV,14.61
2024-04-20,2024,4,3,PMO Abril 2024 - Revisão 3,212,N,NORTE,MARANHAO3,15.124
2024-04-21,2024,4,3,PMO Abril 2024 - Revisão 3,212,N,NORTE,MARANHAO3,15.124
2024-04-22,2024,4,3,PMO Abril 2024 - Revisão 3,212,N,NORTE,MARANHAO3,15.124
2024-04-23,2024,4,3,PMO Abril 2024 - Revisão 3,212,N,NORTE,MARANHAO3,15.124
2024-04-24,2024,4,3,PMO Abril 2024 - Revisão 3,212,N,NORTE,MARANHAO3,15.124
2024-04-25,2024,4,3,PMO Abril 2024 - Revisão 3,212,N,NORTE,MARANHAO3,15.124
2024-04-26,2024,4,3,PMO Abril 2024 - Revisão 3,212,N,NORTE,MARANHAO3,15.124
2024-04-20,2024,4,3,PMO Abril 2024 - Revisão 3,116,N,NORTE,PARNAIB_IV,21.67
2024-04-21,2024,4,3,PMO Abril 2024 - Revisão 3,116,N,NORTE,PARNAIB_IV,21.67
2024-04-22,2024,4,3,PMO Abril 2024 - Revisão 3,116,N,NORTE,PARNAIB_IV,21.67
2024-04-23,2024,4,3,PMO Abril 2024 - Revisão 3,116,N,NORTE,PARNAIB_IV,21.67
2024-04-24,2024,4,3,PMO Abril 2024 - Revisão 3,116,N,NORTE,PARNAIB_IV,21.67
2024-04-25,2024,4,3,PMO Abril 2024 - Revisão 3,116,N,NORTE,PARNAIB_IV,21.67
2024-04-26,2024,4,3,PMO Abril 2024 - Revisão 3,116,N,NORTE,PARNAIB_IV,21.67
2024-04-20,2024,4,3,PMO Abril 2024 - Revisão 3,239,N,NORTE,PARNAIBA_V,28.576
2024-04-21,2024,4,3,PMO Abril 2024 - Revisão 3,239,N,NORTE,PARNAIBA_V,28.576
2024-04-22,2024,4,3,PMO Abril 2024 - Revisão 3,239,N,NORTE,PARNAIBA_V,28.576
2024-04-23,2024,4,3,PMO Abril 2024 - Revisão 3,239,N,NORTE,PARNAIBA_V,28.576
2024-04-24,2024,4,3,PMO Abril 2024 - Revisão 3,239,N,NORTE,PARNAIBA_V,28.576
2024-04-25,2024,4,3,PMO Abril 2024 - Revisão 3,239,N,NORTE,PARNAIBA_V,28.576
2024-04-26,2024,4,3,PMO Abril 2024 - Revisão 3,239,N,NORTE,PARNAIBA_V,28.576
2024-04-20,2024,4,3,PMO Abril 2024 - Revisão 3,46,N,NORTE,N.VENECIA2,40.983
2024-04-21,2024,4,3,PMO Abril 2024 - Revisão 3,46,N,NORTE,N.VENECIA2,40.983
2024-04-22,2024,4,3,PMO Abril 2024 - Revisão 3,46,N,NORTE,N.VENECIA2,40.983
2024-04-23,2024,4,3,PMO Abril 2024 - Revisão 3,46,N,NORTE,N.VENECIA2,40.983
2024-04-24,2024,4,3,PMO Abril 2024 - Revisão 3,46,N,NORTE,N.VENECIA2,40.983
2024-04-25,2024,4,3,PMO Abril 2024 - Revisão 3,46,N,NORTE,N.VENECIA2,40.983
2024-04-26,2024,4,3,PMO Abril 2024 - Revisão 3,46,N,NORTE,N.VENECIA2,40.983
2024-04-20,2024,4,3,PMO Abril 2024 - Revisão 3,176,N,NORTE,P. ITAQUI,47.787
2024-04-21,2024,4,3,PMO Abril 2024 - Revisão 3,176,N,NORTE,P. ITAQUI,47.787
2024-04-22,2024,4,3,PMO Abril 2024 - Revisão 3,176,N,NORTE,P. ITAQUI,47.787
2024-04-23,2024,4,3,PMO Abril 2024 - Revisão 3,176,N,NORTE,P. ITAQUI,47.787
2024-04-24,2024,4,3,PMO Abril 2024 - Revisão 3,176,N,NORTE,P. ITAQUI,47.787
2024-04-25,2024,4,3,PMO Abril 2024 - Revisão 3,176,N,NORTE,P. ITAQUI,47.787
2024-04-26,2024,4,3,PMO Abril 2024 - Revisão 3,176,N,NORTE,P. ITAQUI,47.787
2024-04-20,2024,4,3,PMO Abril 2024 - Revisão 3,73,N,NORTE,GERAMAR1,150.087
2024-04-21,2024,4,3,PMO Abril 2024 - Revisão 3,73,N,NORTE,GERAMAR1,150.087
2024-04-22,2024,4,3,PMO Abril 2024 - Revisão 3,73,N,NORTE,GERAMAR1,150.087
2024-04-23,2024,4,3,PMO Abril 2024 - Revisão 3,73,N,NORTE,GERAMAR1,150.087
2024-04-24,2024,4,3,PMO Abril 2024 - Revisão 3,73,N,NORTE,GERAMAR1,150.087
2024-04-25,2024,4,3,PMO Abril 2024 - Revisão 3,73,N,NORTE,GERAMAR1,150.087
2024-04-26,2024,4,3,PMO Abril 2024 - Revisão 3,73,N,NORTE,GERAMAR1,150.087
2024-04-20,2024,4,3,PMO Abril 2024 - Revisão 3,70,N,NORTE,GERAMAR2,150.087
2024-04-21,2024,4,3,PMO Abril 2024 - Revisão 3,70,N,NORTE,GERAMAR2,150.087
2024-04-22,2024,4,3,PMO Abril 2024 - Revisão 3,70,N,NORTE,GERAMAR2,150.087
2024-04-23,2024,4,3,PMO Abril 2024 - Revisão 3,70,N,NORTE,GERAMAR2,150.087
2024-04-24,2024,4,3,PMO Abril 2024 - Revisão 3,70,N,NORTE,GERAMAR2,150.087
2024-04-25,2024,4,3,PMO Abril 2024 - Revisão 3,70,N,NORTE,GERAMAR2,150.087
2024-04-26,2024,4,3,PMO Abril 2024 - Revisão 3,70,N,NORTE,GERAMAR2,150.087
2024-04-20,2024,4,3,PMO Abril 2024 - Revisão 3,161,NE,NORDESTE,POTIGUAR_3,0.0
2024-04-21,2024,4,3,PMO Abril 2024 - Revisão 3,161,NE,NORDESTE,POTIGUAR_3,0.0
2024-04-22,2024,4,3,PMO Abril 2024 - Revisão 3,161,NE,NORDESTE,POTIGUAR_3,0.0
2024-04-23,2024,4,3,PMO Abril 2024 - Revisão 3,161,NE,NORDESTE,POTIGUAR_3,0.0
2024-04-24,2024,4,3,PMO Abril 2024 - Revisão 3,161,NE,NORDESTE,POTIGUAR_3,0.0
2024-04-25,2024,4,3,PMO Abril 2024 - Revisão 3,161,NE,NORDESTE,POTIGUAR_3,0.0
2024-04-26,2024,4,3,PMO Abril 2024 - Revisão 3,161,NE,NORDESTE,POTIGUAR_3,0.0
2024-04-20,2024,4,3,PMO Abril 2024 - Revisão 3,151,NE,NORDESTE,POTIGUAR,0.0
2024-04-21,2024,4,3,PMO Abril 2024 - Revisão 3,151,NE,NORDESTE,POTIGUAR,0.0
2024-04-22,2024,4,3,PMO Abril 2024 - Revisão 3,151,NE,NORDESTE,POTIGUAR,0.0
2024-04-23,2024,4,3,PMO Abril 2024 - Revisão 3,151,NE,NORDESTE,POTIGUAR,0.0
2024-04-24,2024,4,3,PMO Abril 2024 - Revisão 3,151,NE,NORDESTE,POTIGUAR,0.0
2024-04-25,2024,4,3,PMO Abril 2024 - Revisão 3,151,NE,NORDESTE,POTIGUAR,0.0
2024-04-26,2024,4,3,PMO Abril 2024 - Revisão 3,151,NE,NORDESTE,POTIGUAR,0.0
2024-04-20,2024,4,3,PMO Abril 2024 - Revisão 3,144,NE,NORDESTE,PETROLINA,0.0
2024-04-21,2024,4,3,PMO Abril 2024 - Revisão 3,144,NE,NORDESTE,PETROLINA,0.0
2024-04-22,2024,4,3,PMO Abril 2024 - Revisão 3,144,NE,NORDESTE,PETROLINA,0.0
2024-04-23,2024,4,3,PMO Abril 2024 - Revisão 3,144,NE,NORDESTE,PETROLINA,0.0
2024-04-24,2024,4,3,PMO Abril 2024 - Revisão 3,144,NE,NORDESTE,PETROLINA,0.0
2024-04-25,2024,4,3,PMO Abril 2024 - Revisão 3,144,NE,NORDESTE,PETROLINA,0.0
2024-04-26,2024,4,3,PMO Abril 2024 - Revisão 3,144,NE,NORDESTE,PETROLINA,0.0
2024-04-20,2024,4,3,PMO Abril 2024 - Revisão 3,106,NE,NORDESTE,ERB CANDEI,15.493
2024-04-21,2024,4,3,PMO Abril 2024 - Revisão 3,106,NE,NORDESTE,ERB CANDEI,15.493
2024-04-22,2024,4,3,PMO Abril 2024 - Revisão 3,106,NE,NORDESTE,ERB CANDEI,15.493
2024-04-23,2024,4,3,PMO Abril 2024 - Revisão 3,106,NE,NORDESTE,ERB CANDEI,15.493
2024-04-24,2024,4,3,PMO Abril 2024 - Revisão 3,106,NE,NORDESTE,ERB CANDEI,15.493
2024-04-25,2024,4,3,PMO Abril 2024 - Revisão 3,106,NE,NORDESTE,ERB CANDEI,15.493
2024-04-26,2024,4,3,PMO Abril 2024 - Revisão 3,106,NE,NORDESTE,ERB CANDEI,15.493
2024-04-20,2024,4,3,PMO Abril 2024 - Revisão 3,147,NE,NORDESTE,PROSPERIDA,29.221
2024-04-21,2024,4,3,PMO Abril 2024 - Revisão 3,147,NE,NORDESTE,PROSPERIDA,29.221
2024-04-22,2024,4,3,PMO Abril 2024 - Revisão 3,147,NE,NORDESTE,PROSPERIDA,29.221
2024-04-23,2024,4,3,PMO Abril 2024 - Revisão 3,147,NE,NORDESTE,PROSPERIDA,29.221
2024-04-24,2024,4,3,PMO Abril 2024 - Revisão 3,147,NE,NORDESTE,PROSPERIDA,29.221
2024-04-25,2024,4,3,PMO Abril 2024 - Revisão 3,147,NE,NORDESTE,PROSPERIDA,29.221
2024-04-26,2024,4,3,PMO Abril 2024 - Revisão 3,147,NE,NORDESTE,PROSPERIDA,29.221
2024-04-20,2024,4,3,PMO Abril 2024 - Revisão 3,223,NE,NORDESTE,PROSP_III,29.773
2024-04-21,2024,4,3,PMO Abril 2024 - Revisão 3,223,NE,NORDESTE,PROSP_III,29.773
2024-04-22,2024,4,3,PMO Abril 2024 - Revisão 3,223,NE,NORDESTE,PROSP_III,29.773
