dia;dat_iniciosemana;dat_fimsemana;ano_referencia;mes_referencia;num_revisao;nom_semanaoperativa;cod_modelos;id_subsistema;nom_subsistema;nom_usina;val_cvu
07/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;147;NE;NORDESTE;PROSPERIDA;29.221
08/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;147;NE;NORDESTE;PROSPERIDA;29.221
09/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;147;NE;NORDESTE;PROSPERIDA;29.221
10/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;147;NE;NORDESTE;PROSPERIDA;29.221
11/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;147;NE;NORDESTE;PROSPERIDA;29.221
12/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;147;NE;NORDESTE;PROSPERIDA;29.221
06/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;223;NE;NORDESTE;PROSP_III;29.773
07/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;223;NE;NORDESTE;PROSP_III;29.773
08/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;223;NE;NORDESTE;PROSP_III;29.773
09/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;223;NE;NORDESTE;PROSP_III;29.773
10/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;223;NE;NORDESTE;PROSP_III;29.773
11/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;223;NE;NORDESTE;PROSP_III;29.773
12/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;223;NE;NORDESTE;PROSP_III;29.773
06/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;241;NE;NORDESTE;PROSP_II;33.266
07/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;241;NE;NORDESTE;PROSP_II;33.266
08/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;241;NE;NORDESTE;PROSP_II;33.266
09/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;241;NE;NORDESTE;PROSP_II;33.266
10/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;241;NE;NORDESTE;PROSP_II;33.266
11/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;241;NE;NORDESTE;PROSP_II;33.266
12/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;241;NE;NORDESTE;PROSP_II;33.266
06/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;96;NE;NORDESTE;TERMOPE;33.421
07/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;96;NE;NORDESTE;TERMOPE;33.421
08/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;96;NE;NORDESTE;TERMOPE;33.421
09/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;96;NE;NORDESTE;TERMOPE;33.421
10/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;96;NE;NORDESTE;TERMOPE;33.421
11/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;96;NE;NORDESTE;TERMOPE;33.421
12/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;96;NE;NORDESTE;TERMOPE;33.421
06/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;167;NE;NORDESTE;P.PECEM1;47.894
07/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;167;NE;NORDESTE;P.PECEM1;47.894
08/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;167;NE;NORDESTE;P.PECEM1;47.894
09/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;167;NE;NORDESTE;P.PECEM1;47.894
10/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;167;NE;NORDESTE;P.PECEM1;47.894
11/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;167;NE;NORDESTE;P.PECEM1;47.894
12/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;167;NE;NORDESTE;P.PECEM1;47.894
06/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;163;NE;NORDESTE;P.PECEM2;48.88
07/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;163;NE;NORDESTE;P.PECEM2;48.88
08/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;163;NE;NORDESTE;P.PECEM2;48.88
09/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;163;NE;NORDESTE;P.PECEM2;48.88
10/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;163;NE;NORDESTE;P.PECEM2;48.88
11/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;163;NE;NORDESTE;P.PECEM2;48.88
12/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;163;NE;NORDESTE;P.PECEM2;48.88
06/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;224;NE;NORDESTE;PSERGIPE I;51.18
07/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;224;NE;NORDESTE;PSERGIPE I;51.18
08/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;224;NE;NORDESTE;PSERGIPE I;51.18
09/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;224;NE;NORDESTE;PSERGIPE I;51.18
10/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;224;NE;NORDESTE;PSERGIPE I;51.18
11/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;224;NE;NORDESTE;PSERGIPE I;51.18
12/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;224;NE;NORDESTE;PSERGIPE I;51.18
06/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;83;NE;NORDESTE;JS_PEREIRA;64.409
07/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;83;NE;NORDESTE;JS_PEREIRA;64.409
08/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;83;NE;NORDESTE;JS_PEREIRA;64.409
09/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;83;NE;NORDESTE;JS_PEREIRA;64.409
10/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;83;NE;NORDESTE;JS_PEREIRA;64.409
11/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;83;NE;NORDESTE;JS_PEREIRA;64.409
12/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;83;NE;NORDESTE;JS_PEREIRA;64.409
06/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;58;NE;NORDESTE;TERMOCEARA;80.139
07/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;58;NE;NORDESTE;TERMOCEARA;80.139
08/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;58;NE;NORDESTE;TERMOCEARA;80.139
09/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;58;NE;NORDESTE;TERMOCEARA;80.139
10/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;58;NE;NORDESTE;TERMOCEARA;80.139
11/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;58;NE;NORDESTE;TERMOCEARA;80.139
12/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;58;NE;NORDESTE;TERMOCEARA;80.139
06/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;43;NE;NORDESTE;C.FURTADO;85.436
07/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;43;NE;NORDESTE;C.FURTADO;85.436
08/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;43;NE;NORDESTE;C.FURTADO;85.436
09/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;43;NE;NORDESTE;C.FURTADO;85.436
10/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;43;NE;NORDESTE;C.FURTADO;85.436
11/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;43;NE;NORDESTE;C.FURTADO;85.436
12/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;43;NE;NORDESTE;C.FURTADO;85.436
06/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;98;NE;NORDESTE;PERNAMBU_3;129.034
07/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;98;NE;NORDESTE;PERNAMBU_3;129.034
08/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;98;NE;NORDESTE;PERNAMBU_3;129.034
09/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;98;NE;NORDESTE;PERNAMBU_3;129.034
10/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;98;NE;NORDESTE;PERNAMBU_3;129.034
11/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;98;NE;NORDESTE;PERNAMBU_3;129.034
12/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;98;NE;NORDESTE;PERNAMBU_3;129.034
06/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;57;NE;NORDESTE;MARACANAU;145.76
07/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;57;NE;NORDESTE;MARACANAU;145.76
08/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;57;NE;NORDESTE;MARACANAU;145.76
09/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;57;NE;NORDESTE;MARACANAU;145.76
10/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;57;NE;NORDESTE;MARACANAU;145.76
11/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;57;NE;NORDESTE;MARACANAU;145.76
12/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;57;NE;NORDESTE;MARACANAU;145.76
06/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;152;NE;NORDESTE;TERMOCABO;148.259
07/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;152;NE;NORDESTE;TERMOCABO;148.259
08/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;152;NE;NORDESTE;TERMOCABO;148.259
09/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;152;NE;NORDESTE;TERMOCABO;148.259
10/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;152;NE;NORDESTE;TERMOCABO;148.259
11/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;152;NE;NORDESTE;TERMOCABO;148.259
12/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;152;NE;NORDESTE;TERMOCABO;148.259
06/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;67;NE;NORDESTE;TERMONE;148.969
07/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;67;NE;NORDESTE;TERMONE;148.969
08/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;67;NE;NORDESTE;TERMONE;148.969
09/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;67;NE;NORDESTE;TERMONE;148.969
10/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;67;NE;NORDESTE;TERMONE;148.969
11/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;67;NE;NORDESTE;TERMONE;148.969
12/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;67;NE;NORDESTE;TERMONE;148.969
06/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;69;NE;NORDESTE;TERMOPB;148.969
07/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;69;NE;NORDESTE;TERMOPB;148.969
08/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;69;NE;NORDESTE;TERMOPB;148.969
09/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;69;NE;NORDESTE;TERMOPB;148.969
10/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;69;NE;NORDESTE;TERMOPB;148.969
11/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;69;NE;NORDESTE;TERMOPB;148.969
12/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;69;NE;NORDESTE;TERMOPB;148.969
06/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;52;NE;NORDESTE;CAMPINA_GR;150.093
07/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;52;NE;NORDESTE;CAMPINA_GR;150.093
08/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;52;NE;NORDESTE;CAMPINA_GR;150.093
09/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;52;NE;NORDESTE;CAMPINA_GR;150.093
10/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;52;NE;NORDESTE;CAMPINA_GR;150.093
11/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;52;NE;NORDESTE;CAMPINA_GR;150.093
12/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;52;NE;NORDESTE;CAMPINA_GR;150.093
06/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;170;NE;NORDESTE;SUAPE II;152.906
07/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;170;NE;NORDESTE;SUAPE II;152.906
08/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;170;NE;NORDESTE;SUAPE II;152.906
09/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;170;NE;NORDESTE;SUAPE II;152.906
10/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;170;NE;NORDESTE;SUAPE II;152.906
11/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;170;NE;NORDESTE;SUAPE II;152.906
12/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;170;NE;NORDESTE;SUAPE II;152.906
06/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;55;NE;NORDESTE;GLOBAL II;170.113
07/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;55;NE;NORDESTE;GLOBAL II;170.113
08/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;55;NE;NORDESTE;GLOBAL II;170.113
09/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;55;NE;NORDESTE;GLOBAL II;170.113
10/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;55;NE;NORDESTE;GLOBAL II;170.113
11/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;55;NE;NORDESTE;GLOBAL II;170.113
12/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;55;NE;NORDESTE;GLOBAL II;170.113
06/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;53;NE;NORDESTE;GLOBAL I;170.113
07/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;53;NE;NORDESTE;GLOBAL I;170.113
08/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;53;NE;NORDESTE;GLOBAL I;170.113
09/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;53;NE;NORDESTE;GLOBAL I;170.113
10/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;53;NE;NORDESTE;GLOBAL I;170.113
11/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;53;NE;NORDESTE;GLOBAL I;170.113
12/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;53;NE;NORDESTE;GLOBAL I;170.113
06/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;107;S;SUL;PAMPA SUL;12.307
07/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;107;S;SUL;PAMPA SUL;12.307
08/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;107;S;SUL;PAMPA SUL;12.307
09/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;107;S;SUL;PAMPA SUL;12.307
10/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;107;S;SUL;PAMPA SUL;12.307
11/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;107;S;SUL;PAMPA SUL;12.307
12/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;107;S;SUL;PAMPA SUL;12.307
06/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;149;S;SUL;SAO SEPE;15.483
07/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;149;S;SUL;SAO SEPE;15.483
08/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;149;S;SUL;SAO SEPE;15.483
09/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;149;S;SUL;SAO SEPE;15.483
10/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;149;S;SUL;SAO SEPE;15.483
11/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;149;S;SUL;SAO SEPE;15.483
12/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;149;S;SUL;SAO SEPE;15.483
06/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;156;S;SUL;CANDIOTA_3;15.563
07/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;156;S;SUL;CANDIOTA_3;15.563
08/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;156;S;SUL;CANDIOTA_3;15.563
09/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;156;S;SUL;CANDIOTA_3;15.563
10/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;156;S;SUL;CANDIOTA_3;15.563
11/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;156;S;SUL;CANDIOTA_3;15.563
12/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;156;S;SUL;CANDIOTA_3;15.563
06/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;24;S;SUL;J.LACER. C;46.467
07/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;24;S;SUL;J.LACER. C;46.467
08/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;24;S;SUL;J.LACER. C;46.467
09/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;24;S;SUL;J.LACER. C;46.467
10/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;24;S;SUL;J.LACER. C;46.467
11/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;24;S;SUL;J.LACER. C;46.467
12/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;24;S;SUL;J.LACER. C;46.467
06/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;28;S;SUL;FIGUEIRA;47.234
07/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;28;S;SUL;FIGUEIRA;47.234
08/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;28;S;SUL;FIGUEIRA;47.234
09/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;28;S;SUL;FIGUEIRA;47.234
10/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;28;S;SUL;FIGUEIRA;47.234
11/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;28;S;SUL;FIGUEIRA;47.234
12/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;28;S;SUL;FIGUEIRA;47.234
06/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;25;S;SUL;J.LACER. B;54.129
07/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;25;S;SUL;J.LACER. B;54.129
08/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;25;S;SUL;J.LACER. B;54.129
09/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;25;S;SUL;J.LACER. B;54.129
10/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;25;S;SUL;J.LACER. B;54.129
11/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;25;S;SUL;J.LACER. B;54.129
12/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;25;S;SUL;J.LACER. B;54.129
06/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;27;S;SUL;J.LAC. A2;55.393
07/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;27;S;SUL;J.LAC. A2;55.393
08/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;27;S;SUL;J.LAC. A2;55.393
09/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;27;S;SUL;J.LAC. A2;55.393
10/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;27;S;SUL;J.LAC. A2;55.393
11/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;27;S;SUL;J.LAC. A2;55.393
12/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;27;S;SUL;J.LAC. A2;55.393
06/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;26;S;SUL;J.LAC. A1;64.734
07/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;26;S;SUL;J.LAC. A1;64.734
08/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;26;S;SUL;J.LAC. A1;64.734
09/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;26;S;SUL;J.LAC. A1;64.734
10/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;26;S;SUL;J.LAC. A1;64.734
11/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;26;S;SUL;J.LAC. A1;64.734
12/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;26;S;SUL;J.LAC. A1;64.734
06/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;254;S;SUL;B.BONITA I;106.141
07/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;254;S;SUL;B.BONITA I;106.141
08/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;254;S;SUL;B.BONITA I;106.141
09/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;254;S;SUL;B.BONITA I;106.141
10/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;254;S;SUL;B.BONITA I;106.141
11/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;254;S;SUL;B.BONITA I;106.141
12/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;254;S;SUL;B.BONITA I;106.141
06/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;35;S;SUL;URUGUAIANA;168.98
07/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;35;S;SUL;URUGUAIANA;168.98
08/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;35;S;SUL;URUGUAIANA;168.98
09/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;35;S;SUL;URUGUAIANA;168.98
10/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;35;S;SUL;URUGUAIANA;168.98
11/04/2024;06/04/2024;12/04/2024;2024;4;1;PMO Abril 2024 - Revisão 1;35;S;SUL;URUGUAIANA;168.98
